#,Group Code,Group Description,Desc,Age,Condition,Qty,Item Amount,Reported Cost,Unit Cost,Unit,Coverage,Activity,Worker's Wage,Labor burden,Labor Overhead,Material,Equipment,Market Conditions,Labor Minimum,Sales Tax,RCV,Life,Depreciation Type,Depreciation Amount,Recoverable,ACV,Tax,Replace,Cat,Sel,Owner,Original Vendor,Source Name,Date,Note 1,ADJ_SOURCE
"1,813",UNIT_9_SHOW,Unit 9- Shower,Apply anti-microbial agent to part of the walls,0.00,Average,40.33,22.58,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.14,27.26,0.00,Percent,0.00,Yes,27.26,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"1,814",UNIT_9_SHOW,Unit 9- Shower,Clean stud wall,0.00,Average,40.33,44.77,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.06,53.81,0.00,Percent,0.00,Yes,53.81,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
"1,815",UNIT_9_SHOW,Unit 9- Shower,"1/2"" Cement board",0.00,Average,80.67,571.95,0.00,7.09,SF,Dwelling,Remove and Replace,1.39,0.68,3.12,1.90,0.00,0.00,TILMN-A,10.73,699.2,150.00,Percent,61.48,Yes,637.72,Yes,No,TIL,BCEM1/2,CBODDENC,,,11/25/24,,
"1,816",UNIT_9_SHOW,Unit 9- Shower,Tile shower - 101 to 120 SF - High grade,0.00,Average,1.00,"3,694.89",0.00,"3,694.89",EA,Dwelling,Remove and Replace,615.65,296.03,"1,450.94","1,267.27",65.00,0.00,TILMN-A,88.71,4540.32,150.00,Percent,518.24,Yes,"4,022.08",Yes,No,TIL,SWR>+,CBODDENC,,,11/25/24,,
"1,817",UNIT_9_SHOW,Unit 9- Shower,Shower faucet,0.00,Average,1.00,114.78,0.00,114.78,EA,Dwelling,Detach & Reset,18.16,8.24,88.38,0.00,0.00,0.00,PLMMN-A,0.00,137.74,20.00,Percent,0.00,No,137.74,Yes,No,PLM,SWFAU,CBODDENC,,,11/25/24,,
"1,818",UNIT_9_SHOW,Unit 9- Shower,Shower door,0.00,Average,2.00,"1,196.68",0.00,598.34,EA,Dwelling,Remove and Replace,72.92,34.76,83.91,406.75,0.00,0.00,MSDMN-A,56.95,1504.35,25.00,Percent,156.11,Yes,"1,348.24",Yes,No,MSD,SDOR,CBODDENC,,,11/25/24,,
"1,819",UNIT_9_SHOW,Unit 9- Shower,Soap dish - Wall mounted,0.00,Average,1.00,31.53,0.00,31.53,EA,Dwelling,Remove and Replace,7.28,3.67,9.60,10.98,0.00,0.00,FNHMN-A,0.77,38.78,50.00,Percent,3.03,Yes,35.75,Yes,No,FNH,SDISH,CBODDENC,,,11/25/24,,
"3,528",UNIT_9_SHOW,Unit 9- Shower,Shower drain - for use with waterproof membrane,0.00,Average,1.00,218.94,0.00,218.94,EA,Dwelling,Remove and Replace,19.69,9.74,43.77,145.74,0.00,0.00,TILMN-A,10.20,274.98,100.00,Percent,22.82,Yes,252.16,Yes,No,TIL,SWRPMD,CBODDENC,,,1/15/25,,SUP
"3,529",UNIT_9_SHOW,Unit 9- Shower,Additional charge to tile a bench seat,0.00,Average,1.00,169.97,0.00,169.97,EA,Dwelling,Replace,31.33,14.51,77.82,46.31,0.00,0.00,TILMN-A,3.24,207.85,150.00,Percent,0.00,Yes,207.85,Yes,No,TIL,BENCH,CBODDENC,,,1/15/25,,SUP
"3,530",UNIT_9_SHOW,Unit 9- Shower,Add-on for tile feature strip - High grade,0.00,Average,10.08,113.40,0.00,11.25,LF,Dwelling,Replace,1.57,0.73,3.89,5.06,0.00,0.00,TILMN-A,3.57,140.37,150.00,Percent,8.19,Yes,132.18,Yes,No,TIL,FSTRIP,CBODDENC,,,1/15/25,Calculation was for only three sides and two strips,SUP
"3,531",UNIT_9_SHOW,Unit 9- Shower,Tile concrete shower curb - per LF,0.00,Average,5.00,690.30,0.00,138.06,LF,Dwelling,Remove and Replace,28.99,13.69,69.88,20.24,5.26,0.00,TILMN-A,7.08,836.88,150.00,Percent,71.75,Yes,765.13,Yes,No,TIL,SWRCC,CBODDENC,,,1/15/25,,SUP
"1,821",UNIT_9_WALK2,Unit 9- Walk In Closet,Muck-out/Flood loss cleanup - Heavy,0.00,Average,50.75,262.89,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,315.47,0.00,Percent,0.00,Yes,315.47,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
"1,822",UNIT_9_WALK2,Unit 9- Walk In Closet,Apply anti-microbial agent to the floor,0.00,Average,50.75,28.42,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.18,34.32,0.00,Percent,0.00,Yes,34.32,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"1,823",UNIT_9_WALK2,Unit 9- Walk In Closet,Engineered wood flooring,0.00,Average,50.75,674.47,0.00,13.29,SF,Dwelling,Remove and Replace,2.17,1.12,3.95,5.89,0.16,0.00,FCWMN-A,20.92,834.45,50.00,Percent,68.17,Yes,766.28,Yes,No,FCW,LAMTD,CBODDENC,,Price List Item,11/25/24,,
"1,824",UNIT_9_WALK2,Unit 9- Walk In Closet,Add for glued down wood flooring application over concrete,0.00,Average,50.75,178.13,0.00,3.51,SF,Dwelling,Remove and Replace,0.73,0.40,1.26,1.11,0.00,0.01,FCWMN-A,3.94,218.47,150.00,Percent,0.00,Yes,218.47,Yes,No,FCW,GADDC,CBODDENC,,Price List Item,11/25/24,,
"1,825",UNIT_9_WALK2,Unit 9- Walk In Closet,Apply anti-microbial agent to part of the walls,0.00,Average,114.00,63.84,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.40,77.08,0.00,Percent,0.00,Yes,77.08,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"1,826",UNIT_9_WALK2,Unit 9- Walk In Closet,Clean stud wall,0.00,Average,114.00,126.54,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.16,152.04,0.00,Percent,0.00,Yes,152.04,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
"1,827",UNIT_9_WALK2,Unit 9- Walk In Closet,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,28.50,155.33,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,186.39,0.00,Percent,0.00,Yes,186.39,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
"1,828",UNIT_9_WALK2,Unit 9- Walk In Closet,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,28.50,517.56,0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,5.59,627.79,150.00,Percent,78.47,Yes,549.32,Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
"1,829",UNIT_9_WALK2,Unit 9- Walk In Closet,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,142.50,165.30,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,2.29,201.11,15.00,Percent,28.49,Yes,172.62,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
"1,830",UNIT_9_WALK2,Unit 9- Walk In Closet,Scrape part of the walls & prep for paint,0.00,Average,28.50,21.66,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.02,26.02,15.00,Percent,0.00,Yes,26.02,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
"1,831",UNIT_9_WALK2,Unit 9- Walk In Closet,Texture drywall - heavy hand texture,0.00,Average,142.50,239.40,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,2.29,290.03,150.00,Percent,36.25,Yes,253.78,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
"1,832",UNIT_9_WALK2,Unit 9- Walk In Closet,Paint the walls - one coat,0.00,Average,228.00,255.36,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,2.71,309.69,15.00,Percent,43.87,Yes,265.82,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
"1,833",UNIT_9_WALK2,Unit 9- Walk In Closet,Tear out baseboard- up to Cat 3,0.00,Average,28.50,35.06,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,0.46,42.64,0.00,Percent,0.00,Yes,42.64,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
"1,834",UNIT_9_WALK2,Unit 9- Walk In Closet,"Baseboard - 3 1/4""",0.00,Average,28.50,129.96,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,4.15,160.95,150.00,Percent,17.43,Yes,143.52,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
"1,835",UNIT_9_WALK2,Unit 9- Walk In Closet,Paint baseboard - two coats,0.00,Average,28.50,49.59,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.36,59.95,15.00,Percent,8.49,Yes,51.46,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
"1,836",UNIT_9_WALK2,Unit 9- Walk In Closet,Pocket door unit - Colonist,0.00,Average,2.00,770.88,0.00,385.44,EA,Dwelling,Remove and Replace,57.26,27.98,117.82,182.38,0.00,0.00,FNCMN-A,25.53,955.69,100.00,Percent,108.68,Yes,847.01,Yes,No,DOR,PKT,CBODDENC,,Price List Item,11/25/24,,
"1,837",UNIT_9_WALK2,Unit 9- Walk In Closet,Paint door slab only - 2 coats (per side),0.00,Average,4.00,183.08,0.00,45.77,EA,Dwelling,Replace,9.58,4.80,21.03,10.36,0.00,0.00,PNTMN-A,2.90,223.18,15.00,Percent,31.61,Yes,191.57,Yes,No,PNT,DOR,CBODDENC,,,11/25/24,,
"1,838",UNIT_9_WALK2,Unit 9- Walk In Closet,Paint door/window trim & jamb - 2 coats (per side),0.00,Average,4.00,152.92,0.00,38.23,EA,Dwelling,Replace,8.62,4.32,18.94,6.35,0.00,0.00,PNTMN-A,1.78,185.64,15.00,Percent,26.30,Yes,159.34,Yes,No,PNT,DORT,CBODDENC,,Price List Item,11/25/24,,
"1,839",UNIT_9_WALK2,Unit 9- Walk In Closet,Pocket door latch,0.00,Average,2.00,75.76,0.00,37.88,EA,Dwelling,Remove and Replace,9.60,4.77,12.26,11.25,0.00,0.00,FNHMN-A,1.58,92.82,20.00,Percent,8.66,Yes,84.16,Yes,No,FNH,PKTL,CBODDENC,,,11/25/24,,
"1,840",UNIT_9_WALK2,Unit 9- Walk In Closet,Closet shelf and rod package,0.00,Average,14.00,190.12,0.00,13.58,LF,Dwelling,Detach & Reset,3.76,1.77,8.05,0.00,0.00,0.00,FNCMN-A,0.00,228.14,150.00,Percent,0.00,Yes,228.14,Yes,No,FNC,CLOS,CBODDENC,,,11/25/24,,
"1,841",UNIT_9_WALK2,Unit 9- Walk In Closet,Seal & paint closet shelving - single shelf,0.00,Average,2.00,124.52,0.00,62.26,EA,Dwelling,Replace,15.37,7.70,33.76,5.43,0.00,0.00,PNTMN-A,0.76,150.34,15.00,Percent,21.30,Yes,129.04,Yes,No,PNT,CLOS,CBODDENC,,,11/25/24,,
"1,843",UNIT_9_BEDR2,Unit 9 Bedroom,Muck-out/Flood loss cleanup - Heavy,0.00,Average,174.89,905.93,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,1087.11,0.00,Percent,0.00,Yes,"1,087.11",Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
"1,844",UNIT_9_BEDR2,Unit 9 Bedroom,Apply anti-microbial agent to the floor,0.00,Average,174.89,97.94,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.61,118.25,0.00,Percent,0.00,Yes,118.25,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"1,845",UNIT_9_BEDR2,Unit 9 Bedroom,Engineered wood flooring,0.00,Average,174.89,"2,324.29",0.00,13.29,SF,Dwelling,Remove and Replace,2.17,1.12,3.95,5.89,0.16,0.00,FCWMN-A,72.11,2875.68,50.00,Percent,234.91,Yes,"2,640.77",Yes,No,FCW,LAMTD,CBODDENC,,Price List Item,11/25/24,,
"1,846",UNIT_9_BEDR2,Unit 9 Bedroom,Add for glued down wood flooring application over concrete,0.00,Average,174.89,613.86,0.00,3.51,SF,Dwelling,Remove and Replace,0.73,0.40,1.26,1.11,0.00,0.01,FCWMN-A,13.59,752.95,150.00,Percent,0.00,Yes,752.95,Yes,No,FCW,GADDC,CBODDENC,,Price List Item,11/25/24,,
"1,847",UNIT_9_BEDR2,Unit 9 Bedroom,Apply anti-microbial agent to part of the walls,0.00,Average,238.67,133.66,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.84,161.4,0.00,Percent,0.00,Yes,161.40,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"1,848",UNIT_9_BEDR2,Unit 9 Bedroom,Clean stud wall,0.00,Average,238.67,264.92,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.33,318.29,0.00,Percent,0.00,Yes,318.29,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
"1,849",UNIT_9_BEDR2,Unit 9 Bedroom,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,59.67,325.20,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,390.24,0.00,Percent,0.00,Yes,390.24,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
"1,850",UNIT_9_BEDR2,Unit 9 Bedroom,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,59.67,"1,083.61",0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,11.70,1314.37,150.00,Percent,164.29,Yes,"1,150.08",Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
"1,851",UNIT_9_BEDR2,Unit 9 Bedroom,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,298.33,346.06,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,4.80,421.04,15.00,Percent,59.65,Yes,361.39,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
"1,852",UNIT_9_BEDR2,Unit 9 Bedroom,Scrape part of the walls & prep for paint,0.00,Average,59.67,45.35,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.04,54.47,15.00,Percent,0.00,Yes,54.47,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
"1,853",UNIT_9_BEDR2,Unit 9 Bedroom,Texture drywall - heavy hand texture,0.00,Average,298.33,501.19,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,4.80,607.19,150.00,Percent,75.90,Yes,531.29,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
"1,854",UNIT_9_BEDR2,Unit 9 Bedroom,Paint the walls - one coat,0.00,Average,477.33,534.61,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,5.68,648.35,15.00,Percent,91.85,Yes,556.50,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
"1,855",UNIT_9_BEDR2,Unit 9 Bedroom,Tear out baseboard- up to Cat 3,0.00,Average,59.67,73.39,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,0.96,89.23,0.00,Percent,0.00,Yes,89.23,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
"1,856",UNIT_9_BEDR2,Unit 9 Bedroom,"Baseboard - 3 1/4""",0.00,Average,59.67,272.10,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,8.69,336.95,150.00,Percent,36.50,Yes,300.45,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
"1,857",UNIT_9_BEDR2,Unit 9 Bedroom,Paint baseboard - two coats,0.00,Average,59.67,103.83,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.75,125.5,15.00,Percent,17.78,Yes,107.72,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
"1,858",UNIT_9_BEDR2,Unit 9 Bedroom,Interior door unit,0.00,Average,1.00,372.99,0.00,372.99,EA,Dwelling,Remove and Replace,28.81,14.33,58.10,271.75,0.00,0.00,FNCMN-A,19.02,470.41,100.00,Percent,54.75,Yes,415.66,Yes,No,DOR,AV,CBODDENC,,,11/25/24,,
"1,859",UNIT_9_BEDR2,Unit 9 Bedroom,Paint door slab only - 2 coats (per side),0.00,Average,2.00,91.54,0.00,45.77,EA,Dwelling,Replace,9.58,4.80,21.03,10.36,0.00,0.00,PNTMN-A,1.45,111.59,15.00,Percent,15.81,Yes,95.78,Yes,No,PNT,DOR,CBODDENC,,,11/25/24,,
"1,860",UNIT_9_BEDR2,Unit 9 Bedroom,Paint door/window trim & jamb - 2 coats (per side),0.00,Average,2.00,76.46,0.00,38.23,EA,Dwelling,Replace,8.62,4.32,18.94,6.35,0.00,0.00,PNTMN-A,0.89,92.83,15.00,Percent,13.15,Yes,79.68,Yes,No,PNT,DORT,CBODDENC,,Price List Item,11/25/24,,
"1,861",UNIT_9_BEDR2,Unit 9 Bedroom,Door knob - interior,0.00,Average,1.00,63.81,0.00,63.81,EA,Dwelling,Remove and Replace,14.56,7.33,19.21,22.71,0.00,0.00,FNHMN-A,1.59,78.48,20.00,Percent,7.12,Yes,71.36,Yes,No,FNH,DORH,CBODDENC,,,11/25/24,,
"1,862",UNIT_9_BEDR2,Unit 9 Bedroom,8-0 6-8 fiberglass sliding patio door,0.00,Average,1.00,"2,998.31",0.00,"2,998.31",EA,Dwelling,Remove and Replace,106.17,51.54,222.31,"2,618.29",0.00,0.00,WDWMN-A,183.28,3817.93,150.00,Percent,467.55,Yes,"3,350.38",Yes,No,WDP,8F,CBODDENC,,,11/25/24,,
"1,863",UNIT_9_BEDR2,Unit 9 Bedroom,"Screen door - metal - 30"" - 36"" full scrn - Standard grade",0.00,Average,2.00,319.56,0.00,159.78,EA,Dwelling,Remove and Replace,24.27,12.15,48.62,74.74,0.00,0.00,DORMN-A,10.46,396.02,40.00,Percent,30.72,Yes,365.30,Yes,No,DOR,SCRNM-,CBODDENC,,,11/25/24,screen door for sliding glass door,
"1,864",UNIT_9_BEDR2,Unit 9 Bedroom,"Window blind - aluminum - 1"" - 42.1 to 56 SF - High grade",0.00,Average,1.00,334.00,0.00,334.00,EA,Dwelling,Remove and Replace,33.30,15.98,38.98,245.74,0.00,0.00,WDTMN-A,17.20,421.44,5.00,Percent,50.37,Yes,371.07,Yes,No,WDT,BLA1X>+,CBODDENC,,,11/25/24,sliding blind for glass door,
"3,999",UNIT_9_BEDR2,Unit 9 Bedroom,Dehumidifier (per 24 hr period)- 110-159 ppd - No monitor.,0.00,Average,3.00,381.81,0.00,127.27,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,127.27,0.00,None,0.00,458.17,0.00,Percent,0.00,Yes,458.17,Yes,No,WTR,DHM>>,CBODDENC,,Price List Item,1/13/25,1 unit for 3 Days,SUP
"4,000",UNIT_9_BEDR2,Unit 9 Bedroom,Air mover (per 24 hour period) - No monitoring,0.00,Average,9.00,261.00,0.00,29.00,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,29.00,0.00,None,0.00,313.2,0.00,Percent,0.00,Yes,313.20,Yes,No,WTR,DRY,CBODDENC,,,1/13/25,3 unit for 3 days,SUP
"1,867",UNIT_9_LIVI,Unit 9- Living Room,Muck-out/Flood loss cleanup - Heavy,0.00,Average,306.03,"1,585.24",0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,1902.28,0.00,Percent,0.00,Yes,"1,902.28",Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
"1,868",UNIT_9_LIVI,Unit 9- Living Room,Apply anti-microbial agent to the floor,0.00,Average,306.03,171.38,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,1.07,206.95,0.00,Percent,0.00,Yes,206.95,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"1,869",UNIT_9_LIVI,Unit 9- Living Room,Regrout tile,0.00,Average,306.03,"1,288.39",0.00,4.21,SF,Dwelling,Replace,0.98,0.46,2.43,0.30,0.00,0.04,TILMN-A,6.43,1553.78,10.00,Percent,0.00,Yes,"1,553.78",Yes,No,TIL,GROUT,CBODDENC,,Price List Item,11/25/24,,
"1,870",UNIT_9_LIVI,Unit 9- Living Room,Tile/stone sealer,0.00,Average,306.03,309.09,0.00,1.01,SF,Dwelling,Replace,0.16,0.08,0.41,0.36,0.00,0.00,TILMN-A,7.71,380.16,2.00,Percent,0.00,Yes,380.16,Yes,No,TIL,SEALS,CBODDENC,,Price List Item,11/25/24,,
"1,871",UNIT_9_LIVI,Unit 9- Living Room,Apply anti-microbial agent to part of the walls,0.00,Average,264.33,148.02,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.93,178.73,0.00,Percent,0.00,Yes,178.73,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"1,872",UNIT_9_LIVI,Unit 9- Living Room,Clean stud wall,0.00,Average,264.33,293.41,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.37,352.54,0.00,Percent,0.00,Yes,352.54,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
"1,873",UNIT_9_LIVI,Unit 9- Living Room,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,66.08,360.14,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,432.16,0.00,Percent,0.00,Yes,432.16,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
"1,874",UNIT_9_LIVI,Unit 9- Living Room,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,66.08,"1,200.01",0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,12.95,1455.56,150.00,Percent,181.94,Yes,"1,273.62",Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
"1,875",UNIT_9_LIVI,Unit 9- Living Room,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,330.42,383.29,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,5.32,466.33,15.00,Percent,66.06,Yes,400.27,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
"1,876",UNIT_9_LIVI,Unit 9- Living Room,Scrape part of the walls & prep for paint,0.00,Average,66.08,50.22,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.05,60.33,15.00,Percent,0.00,Yes,60.33,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
"1,877",UNIT_9_LIVI,Unit 9- Living Room,Texture drywall - heavy hand texture,0.00,Average,330.42,555.11,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,5.32,672.51,150.00,Percent,84.07,Yes,588.44,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
"1,878",UNIT_9_LIVI,Unit 9- Living Room,Paint the walls - one coat,0.00,Average,528.67,592.11,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,6.29,718.08,15.00,Percent,101.73,Yes,616.35,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
"1,879",UNIT_9_LIVI,Unit 9- Living Room,Tear out baseboard- up to Cat 3,0.00,Average,66.08,81.28,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,1.06,98.82,0.00,Percent,0.00,Yes,98.82,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
"1,880",UNIT_9_LIVI,Unit 9- Living Room,"Baseboard - 3 1/4""",0.00,Average,66.08,301.32,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,9.62,373.12,150.00,Percent,40.42,Yes,332.70,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
"1,881",UNIT_9_LIVI,Unit 9- Living Room,Paint baseboard - two coats,0.00,Average,66.08,114.98,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.83,138.97,15.00,Percent,19.69,Yes,119.28,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
"1,882",UNIT_9_LIVI,Unit 9- Living Room,8-0 6-8 fiberglass sliding patio door,0.00,Average,1.00,"2,998.31",0.00,"2,998.31",EA,Dwelling,Remove and Replace,106.17,51.54,222.31,"2,618.29",0.00,0.00,WDWMN-A,183.28,3817.93,150.00,Percent,467.55,Yes,"3,350.38",Yes,No,WDP,8F,CBODDENC,,,11/25/24,,
"1,883",UNIT_9_LIVI,Unit 9- Living Room,"Screen door - metal - 30"" - 36"" full scrn - Standard grade",0.00,Average,2.00,319.56,0.00,159.78,EA,Dwelling,Remove and Replace,24.27,12.15,48.62,74.74,0.00,0.00,DORMN-A,10.46,396.02,40.00,Percent,30.72,Yes,365.30,Yes,No,DOR,SCRNM-,CBODDENC,,,11/25/24,screen door for sliding glass door,
"1,884",UNIT_9_LIVI,Unit 9- Living Room,"Door opening (jamb & casing) - 60"" or wider - paint grade",0.00,Average,1.00,286.27,0.00,286.27,EA,Dwelling,Remove and Replace,27.15,13.03,56.90,189.19,0.00,0.00,FNCMN-A,13.24,359.39,150.00,Percent,43.57,Yes,315.82,Yes,No,FNC,DOP>>,CBODDENC,,Price List Item,11/25/24,sliding door frame,
"1,885",UNIT_9_LIVI,Unit 9- Living Room,Paint door/window trim & jamb - Large - 2 coats (per side),0.00,Average,2.00,89.96,0.00,44.98,EA,Dwelling,Replace,10.15,5.08,22.28,7.47,0.00,0.00,PNTMN-A,1.05,109.23,15.00,Percent,15.47,Yes,93.76,Yes,No,PNT,DORT>,CBODDENC,,Price List Item,11/25/24,,
"1,886",UNIT_9_LIVI,Unit 9- Living Room,"Window blind - aluminum - 1"" - 42.1 to 56 SF - High grade",0.00,Average,1.00,334.00,0.00,334.00,EA,Dwelling,Remove and Replace,33.30,15.98,38.98,245.74,0.00,0.00,WDTMN-A,17.20,421.44,5.00,Percent,50.37,Yes,371.07,Yes,No,WDT,BLA1X>+,CBODDENC,,,11/25/24,sliding blind for glass door,
"4,015",UNIT_9_LIVI,Unit 9- Living Room,Dehumidifier (per 24 hr period)- 110-159 ppd - No monitor.,0.00,Average,3.00,381.81,0.00,127.27,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,127.27,0.00,None,0.00,458.17,0.00,Percent,0.00,Yes,458.17,Yes,No,WTR,DHM>>,CBODDENC,,Price List Item,1/13/25,1 unit for 3 Days,SUP
