Code,Description,Tax Status,Contractor Supplied,Quantity,Unit,Unit Price,Total,Request third-party pricing
HLTTLST-,Toilet seat - Safety - Standard grade,Taxable,Yes,1,EA,25,25,
HLTURNL,Handheld urinal,Taxable,Yes,1,EA,14,14,
HLTURNL+,Handheld urinal - High grade,Taxable,Yes,1,EA,32,32,
HLTURNL-,Handheld urinal - Standard grade,Taxable,Yes,1,EA,7,7,
HLTWFAT,Weight scale - Body fat monitor,Taxable,Yes,1,EA,42,42,
HLTWFAT+,Weight scale - Body fat monitor - High grade,Taxable,Yes,1,EA,96,96,
HLTWFAT-,Weight scale - Body fat monitor - Standard grade,Taxable,Yes,1,EA,25,25,
HLTWGTSCL,Weight scale,Taxable,Yes,1,EA,35,35,
HLTWGTSCL+,Weight scale - High grade,Taxable,Yes,1,EA,110,110,
HLTWGTSCL-,Weight scale - Standard grade,Taxable,Yes,1,EA,20,20,
HLTWHLC,Wheelchair - Manual,Taxable,Yes,1,EA,200,200,
HLTWHLC+,Wheelchair - Manual - High grade,Taxable,Yes,1,EA,400,400,
HLTWHLC++,Wheelchair - Manual - Premium grade,Taxable,Yes,1,EA,990,990,
HLTWHLC-,Wheelchair - Manual - Standard grade,Taxable,Yes,1,EA,140,140,
HLTWHLE,Wheelchair - Electric,Taxable,Yes,1,EA,1750,"1,750.00",
HLTWHLE+,Wheelchair - Electric - High grade,Taxable,Yes,1,EA,3300,"3,300.00",
HLTWHLE-,Wheelchair - Electric - Standard grade,Taxable,Yes,1,EA,770,770,
HLTWLKC,Walking cane,Taxable,Yes,1,EA,32,32,
HLTWLKC+,Walking cane - High grade,Taxable,Yes,1,EA,68,68,
HLTWLKC-,Walking cane - Standard grade,Taxable,Yes,1,EA,17,17,
HLTWLKR,Walker - Mobility assistance,Taxable,Yes,1,EA,60,60,
HLTWLKR+,Walker - Mobility assistance - High grade,Taxable,Yes,1,EA,110,110,
HLTWLKR-,Walker - Mobility assistance - Standard grade,Taxable,Yes,1,EA,38,38,
HLTWLKW,Roller Walker / Rollator / Knee Cruiser,Taxable,Yes,1,EA,120,120,
HLTWLKW+,Roller Walker / Rollator / Knee Cruiser - High grade,Taxable,Yes,1,EA,250,250,
HLTWLKW-,Roller Walker / Rollator / Knee Cruiser - Standard grade,Taxable,Yes,1,EA,62,62,
HOBALLOW,Appearance allowance - HOB - Enter price,Taxable,Yes,1,EA,0,0,
HOBARE,Easel,Taxable,Yes,1,EA,63,63,
HOBARE+,Easel - High grade,Taxable,Yes,1,EA,160,160,
HOBARE++,Easel - Premium grade,Taxable,Yes,1,EA,490,490,
HOBARE-,Easel - Standard grade,Taxable,Yes,1,EA,25,25,
HOBARGG,Glue gun,Taxable,Yes,1,EA,14,14,
HOBARGG+,Glue gun - High grade,Taxable,Yes,1,EA,30,30,
HOBARGG-,Glue gun - Standard grade,Taxable,Yes,1,EA,8,8,
HOBARPB,Paint Brush,Taxable,Yes,1,EA,12,12,
HOBARPB+,Paint Brush - High grade,Taxable,Yes,1,EA,41,41,
HOBARPB-,Paint Brush - Standard grade,Taxable,Yes,1,EA,6,6,
HOBARSC,Stretched Canvas,Taxable,Yes,1,EA,15,15,
HOBARSC+,Stretched Canvas - High grade,Taxable,Yes,1,EA,33,33,
HOBARSC++,Stretched Canvas - Premium grade,Taxable,Yes,1,EA,75,75,
HOBARSC-,Stretched Canvas - Standard grade,Taxable,Yes,1,EA,8,8,
HOBARTG,Art supplies - Enter price,Taxable,Yes,1,EA,0,0,
HOBCRDC,Sports trading card - Collectible - Enter price,Taxable,Yes,1,EA,0,0,
HOBCRDS,Sports trading cards - 20-40 pcs.,Taxable,Yes,1,EA,22,22,
HOBCRDS+,Sports trading cards - 20-40 pcs. - High grade,Taxable,Yes,1,EA,50,50,
HOBCRDS-,Sports trading cards - 20-40 pcs. - Standard grade,Taxable,Yes,1,EA,13,13,
HOBHMDR,Humidor,Taxable,Yes,1,EA,90,90,
HOBHMDR+,Humidor - High grade,Taxable,Yes,1,EA,240,240,
HOBHMDR-,Humidor - Standard grade,Taxable,Yes,1,EA,38,38,
HOBHOB,Hobbies & collectibles - Enter price,Taxable,Yes,1,EA,0,0,
HOBHOBS,Sewing supplies - Enter price,Taxable,Yes,1,EA,0,0,
HOBHOBV,"Smoking, vaping & cannabis accessories - Enter price",Taxable,Yes,1,EA,0,0,
HOBRSTR,Restore and repair - HOB - Enter price,Taxable,Yes,1,EA,0,0,
HOBSM,Sewing machine,Taxable,Yes,1,EA,230,230,
HOBSM+,Sewing machine - High grade,Taxable,Yes,1,EA,440,440,
HOBSM++,Sewing machine - Premium grade,Taxable,Yes,1,EA,1100,"1,100.00",
HOBSM+++,Sewing machine - Deluxe grade,Taxable,Yes,1,EA,2400,"2,400.00",
HOBSM-,Sewing machine - Standard grade,Taxable,Yes,1,EA,90,90,
HOBSMCM,Cutting mat,Taxable,Yes,1,EA,22,22,
HOBSMCM+,Cutting mat - High grade,Taxable,Yes,1,EA,60,60,
HOBSMCM-,Cutting mat - Standard grade,Taxable,Yes,1,EA,11,11,
HOBSMFR,Fabric (by the yard),Taxable,Yes,1,LY,9,9,
HOBSMFR+,Fabric (by the yard) - High grade,Taxable,Yes,1,LY,14,14,
HOBSMFR-,Fabric (by the yard) - Standard grade,Taxable,Yes,1,LY,5,5,
HOBSMFS,Fabric - Specialty (by the yard),Taxable,Yes,1,LY,30,30,
HOBSMFS+,Fabric - Specialty (by the yard) - High grade,Taxable,Yes,1,LY,46,46,
HOBSMFS-,Fabric - Specialty (by the yard) - Standard grade,Taxable,Yes,1,LY,20,20,
HOBSMFU,Fabric - Upholstery (by the yard),Taxable,Yes,1,LY,45,45,
HOBSMFU+,Fabric - Upholstery (by the yard) - High grade,Taxable,Yes,1,LY,60,60,
HOBSMFU-,Fabric - Upholstery (by the yard) - Standard grade,Taxable,Yes,1,LY,32,32,
HOBSMGK,Complete cannabis growing kit,Taxable,Yes,1,EA,1060,"1,060.00",
HOBSMGK+,Complete cannabis growing kit - High grade,Taxable,Yes,1,EA,3300,"3,300.00",
HOBSMGK-,Complete cannabis growing kit - Standard grade,Taxable,Yes,1,EA,450,450,
HOBSMKS,E-Cigarette starter kit,Taxable,Yes,1,EA,46,46,
HOBSMKS+,E-Cigarette starter kit - High grade,Taxable,Yes,1,EA,83,83,
HOBSMKS-,E-Cigarette starter kit - Standard grade,Taxable,Yes,1,EA,22,22,
HOBSMMJ,Marijuana / Cannabis - Enter price,Taxable,Yes,1,EA,0,0,
HOBSMQF,Quilting frame,Taxable,Yes,1,EA,32,32,
HOBSMQF+,Quilting frame - High grade,Taxable,Yes,1,EA,64,64,
HOBSMQF++,Quilting frame - Premium grade,Taxable,Yes,1,EA,100,100,
HOBSMQF-,Quilting frame - Standard grade,Taxable,Yes,1,EA,16,16,
HOBSMRC,Rotary cutter,Taxable,Yes,1,EA,17,17,
HOBSMRC+,Rotary cutter - High grade,Taxable,Yes,1,EA,38,38,
HOBSMRC-,Rotary cutter - Standard grade,Taxable,Yes,1,EA,10,10,
HOBSMSG,Serger - Sewing machine,Taxable,Yes,1,EA,350,350,
HOBSMSG+,Serger - Sewing machine - High grade,Taxable,Yes,1,EA,1000,"1,000.00",
HOBSMSG-,Serger - Sewing machine - Standard grade,Taxable,Yes,1,EA,225,225,
HOBSMSP,Sewing pattern,Taxable,Yes,1,EA,14,14,
HOBSMSP+,Sewing pattern - High grade,Taxable,Yes,1,EA,18,18,
HOBSMSP-,Sewing pattern - Standard grade,Taxable,Yes,1,EA,9,9,
HOBSMSS,Sewing scissors / shears,Taxable,Yes,1,EA,18,18,
HOBSMSS+,Sewing scissors / shears - High grade,Taxable,Yes,1,EA,38,38,
HOBSMSS-,Sewing scissors / shears - Standard grade,Taxable,Yes,1,EA,8,8,
HOBSMTS,Embroidery thread set - 40-75 spools,Taxable,Yes,1,EA,130,130,
HOBSMTS+,Embroidery thread set - 76-120 spools,Taxable,Yes,1,EA,190,190,
HOBSMTS-,Embroidery thread set - 15-39 spools,Taxable,Yes,1,EA,38,38,
HOBSSR,Sewing ribbon - 20 yds.,Taxable,Yes,1,EA,20,20,
HOBSSR+,Sewing ribbon - 20 yds. - High grade,Taxable,Yes,1,EA,35,35,
HOBSSR-,Sewing ribbon - 20 yds. - Standard grade,Taxable,Yes,1,EA,12,12,
HSWALBM,Photo album,Taxable,Yes,1,EA,19,19,
HSWALBM+,Photo album - High grade,Taxable,Yes,1,EA,49,49,
HSWALBM-,Photo album - Standard grade,Taxable,Yes,1,EA,10,10,
HSWALLOW,Appearance allowance - HSW - Enter price,Taxable,Yes,1,EA,0,0,
HSWBASET,Bathroom accessory set - 3-5 pc,Taxable,Yes,1,EA,39,39,
HSWBASET+,Bathroom accessory set - 3-5 pc - High grade,Taxable,Yes,1,EA,79,79,
HSWBASET-,Bathroom accessory set - 3-5 pc - Standard grade,Taxable,Yes,1,EA,20,20,
HSWBOCR,Crystal display bowl,Taxable,Yes,1,EA,115,115,
HSWBOCR+,Crystal display bowl - High grade,Taxable,Yes,1,EA,600,600,
HSWBOCR-,Crystal display bowl - Standard grade,Taxable,Yes,1,EA,40,40,
HSWBOWLV,Display bowl,Taxable,Yes,1,EA,50,50,
HSWBOWLV+,Display bowl - High grade,Taxable,Yes,1,EA,120,120,
HSWBOWLV++,Display bowl - Premium grade,Taxable,Yes,1,EA,350,350,
HSWBOWLV-,Display bowl - Standard grade,Taxable,Yes,1,EA,20,20,
HSWBRCJ,Cotton jar - Bath accessory,Taxable,Yes,1,EA,22,22,
HSWBRCJ+,Cotton jar - Bath accessory - High grade,Taxable,Yes,1,EA,40,40,
HSWBRCJ-,Cotton jar - Bath accessory - Standard grade,Taxable,Yes,1,EA,10,10,
HSWBSCR,Shower curtain,Taxable,Yes,1,EA,39,39,
HSWBSCR+,Shower curtain - High grade,Taxable,Yes,1,EA,79,79,
HSWBSCR-,Shower curtain - Standard grade,Taxable,Yes,1,EA,15,15,
HSWBSKT,Decorative/Storage Wicker Basket,Taxable,Yes,1,EA,39,39,
HSWBSKT+,Decorative/Storage Wicker Basket - High grade,Taxable,Yes,1,EA,85,85,
HSWBSKT-,Decorative/Storage Wicker Basket - Standard grade,Taxable,Yes,1,EA,12,12,
HSWBSOA,Soap dish,Taxable,Yes,1,EA,19,19,
HSWBSOA+,Soap dish - High grade,Taxable,Yes,1,EA,35,35,
HSWBSOA-,Soap dish - Standard grade,Taxable,Yes,1,EA,9,9,
HSWBSPU,Soap / lotion pump,Taxable,Yes,1,EA,20,20,
HSWBSPU+,Soap / lotion pump - High grade,Taxable,Yes,1,EA,40,40,
HSWBSPU-,Soap / lotion pump - Standard grade,Taxable,Yes,1,EA,9,9,
HSWBSRI,Shower curtain rings,Taxable,Yes,1,EA,13,13,
HSWBSRI+,Shower curtain rings - High grade,Taxable,Yes,1,EA,28,28,
HSWBSRI-,Shower curtain rings - Standard grade,Taxable,Yes,1,EA,7,7,
HSWBSRO,Shower curtain rod,Taxable,Yes,1,EA,30,30,
HSWBSRO+,Shower curtain rod - High grade,Taxable,Yes,1,EA,70,70,
HSWBSRO-,Shower curtain rod - Standard grade,Taxable,Yes,1,EA,14,14,
HSWBSSC,Shower / Bath caddy,Taxable,Yes,1,EA,25,25,
HSWBSSC+,Shower / Bath caddy - High grade,Taxable,Yes,1,EA,79,79,
HSWBSSC-,Shower / Bath caddy - Standard grade,Taxable,Yes,1,EA,11,11,
HSWBSTB,Toothbrush holder,Taxable,Yes,1,EA,15,15,
HSWBSTB+,Toothbrush holder - High grade,Taxable,Yes,1,EA,32,32,
HSWBSTB-,Toothbrush holder - Standard grade,Taxable,Yes,1,EA,9,9,
HSWBSTH,Tissue holder,Taxable,Yes,1,EA,29,29,
HSWBSTH+,Tissue holder - High grade,Taxable,Yes,1,EA,49,49,
HSWBSTH-,Tissue holder - Standard grade,Taxable,Yes,1,EA,14,14,
HSWBSTP,Toilet paper holder - Portable,Taxable,Yes,1,EA,39,39,
HSWBSTP+,Toilet paper holder - Portable - High grade,Taxable,Yes,1,EA,99,99,
HSWBSTP-,Toilet paper holder - Portable - Standard grade,Taxable,Yes,1,EA,16,16,
HSWBSTW,Towel warmer,Taxable,Yes,1,EA,161,161,
HSWBSTW+,Towel warmer - High grade,Taxable,Yes,1,EA,265,265,
HSWBSTW-,Towel warmer - Standard grade,Taxable,Yes,1,EA,89,89,
HSWBTBL,Bathroom tumbler,Taxable,Yes,1,EA,15,15,
HSWBTBL+,Bathroom tumbler - High grade,Taxable,Yes,1,EA,37,37,
HSWBTBL-,Bathroom tumbler - Standard grade,Taxable,Yes,1,EA,9,9,
HSWBTST,Towel stand,Taxable,Yes,1,EA,53,53,
HSWBTST+,Towel stand - High grade,Taxable,Yes,1,EA,144,144,
HSWBTST-,Towel stand - Standard grade,Taxable,Yes,1,EA,20,20,
HSWCAKT,Cake topper,Taxable,Yes,1,EA,30,30,
HSWCAKT+,Cake topper - High grade,Taxable,Yes,1,EA,79,79,
HSWCAKT-,Cake topper - Standard grade,Taxable,Yes,1,EA,10,10,
HSWCDLT,"Christmas lights, 100 ct string",Taxable,Yes,1,EA,20,20,
HSWCDLT+,"Christmas lights, 100 ct string - High grade",Taxable,Yes,1,EA,44,44,
HSWCDLT-,"Christmas lights, 100 ct string - Standard grade",Taxable,Yes,1,EA,10,10,
HSWCDNC,Nutcracker,Taxable,Yes,1,EA,43,43,
HSWCDNC+,Nutcracker - High grade,Taxable,Yes,1,EA,120,120,
HSWCDNC-,Nutcracker - Standard grade,Taxable,Yes,1,EA,19,19,
HSWCDNS,Nativity set,Taxable,Yes,1,EA,78,78,
HSWCDNS+,Nativity set - High grade,Taxable,Yes,1,EA,229,229,
HSWCDNS-,Nativity set - Standard grade,Taxable,Yes,1,EA,25,25,
HSWCDOS,Christmas ball ornament set 12 pc,Taxable,Yes,1,EA,26,26,
HSWCDOS+,Christmas ball ornament set 12 pc - High grade,Taxable,Yes,1,EA,79,79,
HSWCDOS-,Christmas ball ornament set 12 pc - Standard grade,Taxable,Yes,1,EA,10,10,
HSWCDSG,Christmas - Snow globe,Taxable,Yes,1,EA,36,36,
HSWCDSG+,Christmas - Snow globe - High grade,Taxable,Yes,1,EA,100,100,
HSWCDSG-,Christmas - Snow globe - Standard grade,Taxable,Yes,1,EA,15,15,
HSWCDSH,Christmas - Stocking holder,Taxable,Yes,1,EA,25,25,
HSWCDSH+,Christmas - Stocking holder - High grade,Taxable,Yes,1,EA,55,55,
HSWCDSH-,Christmas - Stocking holder - Standard grade,Taxable,Yes,1,EA,10,10,
HSWCDST,Christmas - Stocking,Taxable,Yes,1,EA,19,19,
HSWCDST+,Christmas - Stocking - High grade,Taxable,Yes,1,EA,40,40,
HSWCDST-,Christmas - Stocking - Standard grade,Taxable,Yes,1,EA,10,10,
HSWCDTD,Christmas tree stand,Taxable,Yes,1,EA,38,38,
HSWCDTD+,Christmas tree stand - High grade,Taxable,Yes,1,EA,89,89,
HSWCDTD-,Christmas tree stand - Standard grade,Taxable,Yes,1,EA,13,13,
HSWCDTS,Christmas - Tree skirt,Taxable,Yes,1,EA,44,44,
HSWCDTS+,Christmas - Tree skirt - High grade,Taxable,Yes,1,EA,80,80,
HSWCDTS-,Christmas - Tree skirt - Standard grade,Taxable,Yes,1,EA,17,17,
HSWCDTT,Christmas - Tree topper,Taxable,Yes,1,EA,30,30,
HSWCDTT+,Christmas - Tree topper - High grade,Taxable,Yes,1,EA,75,75,
HSWCDTT-,Christmas - Tree topper - Standard grade,Taxable,Yes,1,EA,13,13,
HSWCDWR,Wreaths,Taxable,Yes,1,EA,54,54,
HSWCDWR+,Wreaths - High grade,Taxable,Yes,1,EA,120,120,
HSWCDWR-,Wreaths - Standard grade,Taxable,Yes,1,EA,24,24,
HSWCLBK,Cleaning bucket,Taxable,Yes,1,EA,40,40,
HSWCLBK+,Cleaning bucket - High grade,Taxable,Yes,1,EA,130,130,
HSWCLBK-,Cleaning bucket - Standard grade,Taxable,Yes,1,EA,8,8,
HSWCLBR,Broom,Taxable,Yes,1,EA,18,18,
HSWCLBR+,Broom - High grade,Taxable,Yes,1,EA,39,39,
HSWCLBR-,Broom - Standard grade,Taxable,Yes,1,EA,9,9,
HSWCLDP,Dustpan,Taxable,Yes,1,EA,14,14,
HSWCLDP+,Dustpan - High grade,Taxable,Yes,1,EA,30,30,
HSWCLDP-,Dustpan - Standard grade,Taxable,Yes,1,EA,7.5,7.5,
HSWCLKG,Grandfather clock,Taxable,Yes,1,EA,1000,"1,000.00",
HSWCLKG+,Grandfather clock - High grade,Taxable,Yes,1,EA,2900,"2,900.00",
HSWCLKG++,Grandfather clock - Premium grade,Taxable,Yes,1,EA,5300,"5,300.00",
HSWCLKG-,Grandfather clock - Standard grade,Taxable,Yes,1,EA,275,275,
HSWCLKN,Cuckoo / novelty clock,Taxable,Yes,1,EA,345,345,
HSWCLKN+,Cuckoo / novelty clock - High grade,Taxable,Yes,1,EA,1100,"1,100.00",
HSWCLKN-,Cuckoo / novelty clock - Standard grade,Taxable,Yes,1,EA,60,60,
HSWCLKT,Table / mantle clock,Taxable,Yes,1,EA,48,48,
HSWCLKT+,Table / mantle clock - High grade,Taxable,Yes,1,EA,138,138,
HSWCLKT-,Table / mantle clock - Standard grade,Taxable,Yes,1,EA,19,19,
HSWCLKW,Wall clock,Taxable,Yes,1,EA,55,55,
HSWCLKW+,Wall clock - High grade,Taxable,Yes,1,EA,119,119,
HSWCLKW++,Wall clock - Premium grade,Taxable,Yes,1,EA,279,279,
HSWCLKW-,Wall clock - Standard grade,Taxable,Yes,1,EA,25,25,
HSWCLMP,Mop,Taxable,Yes,1,EA,20,20,
HSWCLMP+,Mop - High grade,Taxable,Yes,1,EA,40,40,
HSWCLMP-,Mop - Standard grade,Taxable,Yes,1,EA,12,12,
HSWCLSQ,Squeegee,Taxable,Yes,1,EA,16,16,
HSWCLSQ+,Squeegee - High grade,Taxable,Yes,1,EA,31,31,
HSWCLSQ-,Squeegee - Standard grade,Taxable,Yes,1,EA,8,8,
HSWCLTB,Toilet brush,Taxable,Yes,1,EA,24,24,
HSWCLTB+,Toilet brush - High grade,Taxable,Yes,1,EA,46,46,
HSWCLTB-,Toilet brush - Standard grade,Taxable,Yes,1,EA,9,9,
HSWCLTP,Plunger - Toilet,Taxable,Yes,1,EA,14,14,
HSWCLTP+,Plunger - Toilet - High grade,Taxable,Yes,1,EA,29,29,
HSWCLTP-,Plunger - Toilet - Standard grade,Taxable,Yes,1,EA,5,5,
HSWCNDL,Candles,Taxable,Yes,1,EA,20,20,
HSWCNDL+,Candles - High grade,Taxable,Yes,1,EA,43,43,
HSWCNDL-,Candles - Standard grade,Taxable,Yes,1,EA,9,9,
HSWCNDLH,Candle holder / candlestick,Taxable,Yes,1,EA,40,40,
HSWCNDLH+,Candle holder / candlestick - High grade,Taxable,Yes,1,EA,120,120,
HSWCNDLH-,Candle holder / candlestick - Standard grade,Taxable,Yes,1,EA,15,15,
HSWCNDW,Candle warmer,Taxable,Yes,1,EA,23,23,
HSWCNDW+,Candle warmer - High grade,Taxable,Yes,1,EA,46,46,
HSWCNDW-,Candle warmer - Standard grade,Taxable,Yes,1,EA,12,12,
HSWCOATR,Coat / hat rack,Taxable,Yes,1,EA,79,79,
HSWCOATR+,Coat / hat rack - High grade,Taxable,Yes,1,EA,210,210,
HSWCOATR-,Coat / hat rack - Standard grade,Taxable,Yes,1,EA,35,35,
HSWCTREF,Christmas tree - Full size,Taxable,Yes,1,EA,220,220,
HSWCTREF+,Christmas tree - Full size - High grade,Taxable,Yes,1,EA,499,499,
HSWCTREF-,Christmas tree - Full size - Standard grade,Taxable,Yes,1,EA,80,80,
HSWCTREM,Christmas tree - Mini,Taxable,Yes,1,EA,64,64,
HSWCTREM+,Christmas tree - Mini - High grade,Taxable,Yes,1,EA,130,130,
HSWCTREM-,Christmas tree - Mini - Standard grade,Taxable,Yes,1,EA,19,19,
HSWCTREP,Christmas tree - Prelit,Taxable,Yes,1,EA,289,289,
HSWCTREP+,Christmas tree - Prelit - High grade,Taxable,Yes,1,EA,710,710,
HSWCTREP-,Christmas tree - Prelit - Standard grade,Taxable,Yes,1,EA,100,100,
HSWDRAP,Curtains / drapes,Taxable,Yes,1,EA,30,30,
HSWDRAP+,Curtains / drapes - High grade,Taxable,Yes,1,EA,90,90,
HSWDRAP-,Curtains / drapes - Standard grade,Taxable,Yes,1,EA,10,10,
HSWDSHL,Decorative shelf / ledge,Taxable,Yes,1,EA,47,47,
HSWDSHL+,Decorative shelf / ledge - High grade,Taxable,Yes,1,EA,149,149,
HSWDSHL-,Decorative shelf / ledge - Standard grade,Taxable,Yes,1,EA,20,20,
HSWFIGU,Decorative figurine / Statue / Sculpture,Taxable,Yes,1,EA,42,42,
HSWFIGU+,Decorative figurine / Statue / Sculpture - High grade,Taxable,Yes,1,EA,80,80,
HSWFIGU++,Decorative figurine / Statue / Sculpture - Premium grade,Taxable,Yes,1,EA,150,150,
HSWFIGU+++,Decorative figurine / Statue / Sculpture - Deluxe grade,Taxable,Yes,1,EA,410,410,
HSWFIGU-,Decorative figurine / Statue / Sculpture - Standard grade,Taxable,Yes,1,EA,21,21,
HSWFPLC,Portable fireplace,Taxable,Yes,1,EA,500,500,
HSWFPLC+,Portable fireplace - High grade,Taxable,Yes,1,EA,1000,"1,000.00",
HSWFPLC-,Portable fireplace - Standard grade,Taxable,Yes,1,EA,199,199,
HSWFPLG,Fireplace log rack,Taxable,Yes,1,EA,87,87,
HSWFPLG+,Fireplace log rack - High grade,Taxable,Yes,1,EA,175,175,
HSWFPLG-,Fireplace log rack - Standard grade,Taxable,Yes,1,EA,35,35,
HSWFPSC,Fireplace screen,Taxable,Yes,1,EA,139,139,
HSWFPSC+,Fireplace screen - High grade,Taxable,Yes,1,EA,269,269,
HSWFPSC-,Fireplace screen - Standard grade,Taxable,Yes,1,EA,51,51,
HSWFPTS,Fireplace tool set - 3+ pc. set,Taxable,Yes,1,EA,109,109,
HSWFPTS+,Fireplace tool set - 3+ pc. set - High grade,Taxable,Yes,1,EA,250,250,
HSWFPTS-,Fireplace tool set - 3+ pc. set - Standard grade,Taxable,Yes,1,EA,42,42,
HSWFRME,Picture frame,Taxable,Yes,1,EA,24,24,
HSWFRME+,Picture frame - High grade,Taxable,Yes,1,EA,40,40,
HSWFRME++,Picture frame - Premium grade,Taxable,Yes,1,EA,102,102,
HSWFRME-,Picture frame - Standard grade,Taxable,Yes,1,EA,10,10,
HSWHAMP,Hamper - Laundry,Taxable,Yes,1,EA,40,40,
HSWHAMP+,Hamper - Laundry - High grade,Taxable,Yes,1,EA,110,110,
HSWHAMP-,Hamper - Laundry - Standard grade,Taxable,Yes,1,EA,13,13,
HSWHNG,Clothes hanger - 10 pk.,Taxable,Yes,1,EA,4.5,4.5,
HSWHNG+,Clothes hanger - 10 pk. - High grade,Taxable,Yes,1,EA,11,11,
HSWHNG-,Clothes hanger - 10 pk. - Standard grade,Taxable,Yes,1,EA,2,2,
HSWHOSB,Storage bin / Box / Cube,Taxable,Yes,1,EA,21,21,
HSWHOSB+,Storage bin / Box / Cube - High grade,Taxable,Yes,1,EA,69,69,
HSWHOSB-,Storage bin / Box / Cube - Standard grade,Taxable,Yes,1,EA,8,8,
HSWHOSR,Shoe tree / Rack / Organizer,Taxable,Yes,1,EA,30,30,
HSWHOSR+,Shoe tree / Rack / Organizer - High grade,Taxable,Yes,1,EA,79,79,
HSWHOSR-,Shoe tree / Rack / Organizer - Standard grade,Taxable,Yes,1,EA,15,15,
HSWHSW,Housewares / Home decor - Enter price,Taxable,Yes,1,EA,0,0,
HSWHSWC,Clocks - Enter price,Taxable,Yes,1,EA,0,0,
HSWHSWF,Fireplaces - Enter price,Taxable,Yes,1,EA,0,0,
HSWHSWFG,Figurines - Enter price,Taxable,Yes,1,EA,0,0,
HSWHSWM,Mirrors - Enter price,Taxable,Yes,1,EA,0,0,
HSWIBCV,Ironing board cover,Taxable,Yes,1,EA,18,18,
HSWIBCV+,Ironing board cover - High grade,Taxable,Yes,1,EA,32,32,
HSWIBCV-,Ironing board cover - Standard grade,Taxable,Yes,1,EA,11,11,
HSWIBRD,Ironing board,Taxable,Yes,1,EA,42,42,
HSWIBRD+,Ironing board - High grade,Taxable,Yes,1,EA,100,100,
HSWIBRD-,Ironing board - Standard grade,Taxable,Yes,1,EA,16,16,
HSWJWLS,Jewelry box / storage,Taxable,Yes,1,EA,35,35,
HSWJWLS+,Jewelry box / storage - High grade,Taxable,Yes,1,EA,70,70,
HSWJWLS++,Jewelry box / storage - Premium grade,Taxable,Yes,1,EA,185,185,
HSWJWLS-,Jewelry box / storage - Standard grade,Taxable,Yes,1,EA,18,18,
HSWLBSK,Laundry basket,Taxable,Yes,1,EA,15,15,
HSWLBSK+,Laundry basket - High grade,Taxable,Yes,1,EA,35,35,
HSWLBSK-,Laundry basket - Standard grade,Taxable,Yes,1,EA,6,6,
HSWLMPD,Desk lamp,Taxable,Yes,1,EA,53,53,
HSWLMPD+,Desk lamp - High grade,Taxable,Yes,1,EA,155,155,
HSWLMPD-,Desk lamp - Standard grade,Taxable,Yes,1,EA,18,18,
HSWLMPF,Floor lamp / torchiere,Taxable,Yes,1,EA,160,160,
HSWLMPF+,Floor lamp / torchiere - High grade,Taxable,Yes,1,EA,350,350,
HSWLMPF-,Floor lamp / torchiere - Standard grade,Taxable,Yes,1,EA,60,60,
HSWLMPS,Lamp set,Taxable,Yes,1,EA,130,130,
HSWLMPS+,Lamp set - High grade,Taxable,Yes,1,EA,180,180,
HSWLMPS++,Lamp set - Premium grade,Taxable,Yes,1,EA,300,300,
HSWLMPS-,Lamp set - Standard grade,Taxable,Yes,1,EA,60,60,
HSWLMPT,Table lamp,Taxable,Yes,1,EA,89,89,
HSWLMPT+,Table lamp - High grade,Taxable,Yes,1,EA,169,169,
HSWLMPT++,Table lamp - Premium grade,Taxable,Yes,1,EA,240,240,
HSWLMPT+++,Table lamp - Deluxe grade,Taxable,Yes,1,EA,400,400,
HSWLMPT-,Table lamp - Standard grade,Taxable,Yes,1,EA,29,29,
HSWLMS,Lamp shade,Taxable,Yes,1,EA,30,30,
HSWLMS+,Lamp shade - High grade,Taxable,Yes,1,EA,67,67,
HSWLMS-,Lamp shade - Standard grade,Taxable,Yes,1,EA,13,13,
HSWLSRT,Laundry sorter,Taxable,Yes,1,EA,45,45,
HSWLSRT+,Laundry sorter - High grade,Taxable,Yes,1,EA,83,83,
HSWLSRT-,Laundry sorter - Standard grade,Taxable,Yes,1,EA,20,20,
HSWLSTBN,Large storage bin / container / tote,Taxable,Yes,1,EA,18,18,
HSWLSTBN+,Large storage bin / container / tote - High grade,Taxable,Yes,1,EA,40,40,
HSWLSTBN-,Large storage bin / container / tote - Standard grade,Taxable,Yes,1,EA,8,8,
HSWMAGZR,Magazine rack,Taxable,Yes,1,EA,66,66,
HSWMAGZR+,Magazine rack - High grade,Taxable,Yes,1,EA,189,189,
HSWMAGZR-,Magazine rack - Standard grade,Taxable,Yes,1,EA,21,21,
HSWMHDE,Misc. holiday \ Religious decoration - Enter Price,Taxable,Yes,1,EA,0,0,
HSWMIRB,Bath mirror,Taxable,Yes,1,EA,89,89,
HSWMIRB+,Bath mirror - High grade,Taxable,Yes,1,EA,215,215,
HSWMIRB-,Bath mirror - Standard grade,Taxable,Yes,1,EA,25,25,
HSWMIRD,Dresser mirror,Taxable,Yes,1,EA,187,187,
HSWMIRD+,Dresser mirror - High grade,Taxable,Yes,1,EA,369,369,
HSWMIRD-,Dresser mirror - Standard grade,Taxable,Yes,1,EA,99,99,
HSWMIRF,Floor mirror,Taxable,Yes,1,EA,200,200,
HSWMIRF+,Floor mirror - High grade,Taxable,Yes,1,EA,500,500,
